name,type,district,city,address,phone,website,mapsUrl
Bệnh viện Đa khoa khu vực Triệu Hải,public,,,,,,"https://www.google.com/maps/search/?api=1&query=16.7564687,107.1918244"
Bệnh viện Đa khoa khu vực Tuyên Hoá,public,,,,,,"https://www.google.com/maps/search/?api=1&query=17.8816654,106.0332777"
Bệnh viện Đa khoa khu vực Văn Bàn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.0900981,104.2508407"
Bệnh viện Đa khoa khu vực Vân Đồn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.074502,107.4264909"
Bệnh viện Đa khoa khu vực Vân Đồn (cơ sở 2),public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.972835,107.7700603"
Bệnh viện Đa khoa khu vực Vân Hồ - cơ sở Thảo Nguyên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8384716,104.6750252"
Bệnh viện Đa khoa khu vực Vị Xuyên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6613969,104.9871942"
Bệnh viện Đa khoa khu vực Vĩnh Linh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=17.0739083,107.0092734"
Bệnh viện Đa khoa khu vực Xín Mần,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6776601,104.4620715"
Bệnh viện Đa khoa khu vực Yên Châu,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0500113,104.3077509"
Bệnh viện Đa khoa khu vực Yên Hoa,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.5127528,105.4790197"
Bệnh viện Đa khoa khu vực Yên Minh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=23.119025,105.1536682"
Bệnh viện Đa khoa Kiên Giang,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.9726371,105.0985589"
Bệnh viện Đa khoa Kiến Xương,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3922592,106.4462032"
Bệnh viện Đa khoa Kinh Bắc,private,,,,,,"https://www.google.com/maps/search/?api=1&query=21.1633089,106.0749746"
Bệnh viện Đa Khoa KV Ninh Hoà,public,,,,,,"https://www.google.com/maps/search/?api=1&query=12.50917,109.137285"
Bệnh viện Đa khoa Lang Chánh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.1537612,105.2374363"
Bệnh viện Đa khoa Lạng Sơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8488406,106.7467086"
Bệnh viện Đa khoa Lâm Hoa,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4336585,106.3527118"
Bệnh viện Đa khoa Lâm Hoa - Hưng Hà,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.5799918,106.2435076"
Bệnh viện đa khoa Lê Chân II,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8487056,106.6640771"
Bệnh viện Đa khoa Lê Ngọc Tùng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=11.3083561,106.1070346"
Bệnh Viện Đa Khoa Long An - Khoa Nội A1,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.5392545,106.4194209"
Bệnh viện Đa khoa Lộc Hà,public,,,,,,"https://www.google.com/maps/search/?api=1&query=18.4483954,105.8807898"
Bệnh viện Đa khoa Mường Lát,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.5282495,104.5993006"
Bệnh Viện Đa Khoa Mỹ Đức,private,,,Hẻm 4 Núi Thành,0838100290,,"https://www.google.com/maps/search/?api=1&query=10.7999684,106.6415956"
Bệnh viện Đa khoa Mỹ Phước,private,,,,,,"https://www.google.com/maps/search/?api=1&query=11.1415843,106.6070629"
Bệnh Viện Đa Khoa Nam Am,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.6433343,106.5413128"
Bệnh viện Đa khoa Nam Định,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4264651,106.1717319"
Bệnh viện Đa khoa Nam Định (khu B),public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4251922,106.1722251"
Bệnh viện Đa khoa Nam Liên Chiểu,public,,,,,,"https://www.google.com/maps/search/?api=1&query=16.0557752,108.1621981"
Bệnh viện Đa khoa Nam Tiền Hải,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3438046,106.5454653"
Bệnh viện Đa khoa Năm Căn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=8.7690466,104.9966862"
Bệnh viện Đa khoa Ngã Năm,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.5592781,105.6008219"
Bệnh viện Đa khoa Nga Sơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.0093259,105.9681923"
Bệnh viện Đa khoa Nghi Sơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.4628172,105.7900085"
Bệnh viện Đa khoa Ngọc Lặc,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.0902452,105.370671"
Bệnh viện Đa khoa Ngô Quyền,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8600741,106.695115"
Bệnh viện Đa khoa Nguyễn Thị Thập,public,,,101 Nguyễn Thị Thập,,,"https://www.google.com/maps/search/?api=1&query=10.737275,106.7240834"
Bệnh viện Đa khoa Nhà Bè,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.7042622,106.7052895"
Bệnh viện Đa khoa Như Thanh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.6362065,105.5789475"
Bệnh viện Đa khoa Như Xuân,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.6636183,105.4277106"
Bệnh viện Đa khoa Nông Cống,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.6421976,105.6555434"
Bệnh viện Đa khoa Nông nghiệp,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9211478,105.8533418"
Bệnh viện đa khoa Nông nghiệp 2,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0135889,105.8209988"
Bệnh viện Đa khoa Phụ Dực,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.6473333,106.4210408"
Bệnh viện Đa khoa Phú Yên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=13.1092665,109.2993133"
Bệnh viện Đa khoa Phúc Yên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2330167,105.7081759"
Bệnh viện Đa khoa Quan Hoá,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.376707,105.1100109"
Bệnh viện Đa khoa Quan Sơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.2605092,104.9459974"
Bệnh viện Đa khoa Quảng Nam,public,,,,,,"https://www.google.com/maps/search/?api=1&query=15.5718453,108.4785872"
Bệnh viện Đa khoa Quảng Xương,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.720074,105.7857053"
Bệnh viện Đa khoa Quốc Oai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9904928,105.6435563"
Bệnh Viện Đa Khoa Quốc Tế Bắc Hà,private,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0431119,105.8711851"
Bệnh viện Đa khoa Quốc tế Hải Phòng,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8533437,106.6727035"
Bệnh viện Đa khoa Quốc tế Hồng Hà,private,,,16 Phố Nguyễn Như Đổ,,,"https://www.google.com/maps/search/?api=1&query=21.0268166,105.8390572"
Bệnh viện Đa khoa Quốc tế Hợp Lực,private,,,,,,"https://www.google.com/maps/search/?api=1&query=19.4274893,105.7648588"
Bệnh viện Đa khoa quốc tế Mặt Trời,private,,,Lô ĐMKT 1 Khu Ngoại giao đoàn,,,"https://www.google.com/maps/search/?api=1&query=21.0641963,105.7905128"
Bệnh viện Đa khoa Quốc Tế Miền Đông,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9034999,106.7102737"
Bệnh Viện Đa Khoa Quốc tế Phúc Lâm,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9429462,105.9478414"
Bệnh viện Đa khoa Quốc tế Thu Cúc,private,,,286 Phố Thụy Khuê,,,"https://www.google.com/maps/search/?api=1&query=21.0451209,105.8144621"
Bệnh viện Đa Khoa Quốc Tế VINMEC Cần Thơ,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0260641,105.7699602"
Bệnh viện Đa khoa Quốc tế Vinmec Times City,private,,,458 Phố Minh Khai,,https://www.vinmec.com/,"https://www.google.com/maps/search/?api=1&query=20.9959685,105.8666473"
Bệnh viện Đa khoa Quỳnh Phụ,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.6460437,106.3299315"
Bệnh viện Đa khoa Sa Đéc,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2881037,105.770839"
Bệnh viện Đa khoa Sài Gòn,private,,,125 Lê Lợi,,,"https://www.google.com/maps/search/?api=1&query=10.7720169,106.6994936"
Bệnh viện Đa khoa Sài Gòn – Nam Định,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4366506,106.1578586"
Bệnh viện đa khoa Sài Gòn Nha Trang,private,,,,,,"https://www.google.com/maps/search/?api=1&query=12.2583221,109.1694482"
Bệnh viện Đa khoa Sầm Sơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.7426316,105.8996095"
Bệnh viện Đa khoa số 1 tỉnh Lào Cai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.682283,104.9066064"
Bệnh viện Đa khoa số 10,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.9687387,105.7383973"
Bệnh viện Đa khoa số 2 tỉnh Lào Cai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.4378158,104.0314535"
Bệnh viện Đa khoa số 3 tỉnh Lào Cai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.6137226,104.5060811"
Bệnh viện Đa khoa số 4 tỉnh Lào Cai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.3477405,103.8572444"
Bệnh viện Đa khoa Tâm Anh,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.8024122,106.6662942"
Bệnh viện Đa khoa Tâm Hồng Phước,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9701527,106.8665707"
Bệnh viện Đa khoa Tâm Trí Cao Lãnh,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.4653086,105.6289386"
Bệnh viện Đa khoa Tâm Trí Đà Nẵng,private,,,64 Cách Mạng Tháng Tám,,,"https://www.google.com/maps/search/?api=1&query=16.02277,108.2143058"
Bệnh viện Đa khoa Tâm Trí Sài Gòn,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.8317212,106.6218645"
Bệnh viện Đa khoa Tân Bình,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.7944261,106.6554163"
Bệnh viện Đa khoa Tân Hồng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.8696816,105.471162"
Bệnh viện Đa khoa Tân Hưng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.7515951,106.696342"
Bệnh viện Đa khoa Tân Phú,public,,,609-611 Âu Cơ,,,"https://www.google.com/maps/search/?api=1&query=10.7835098,106.6419173"
Bệnh viện Đa khoa Tân Thạnh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.5982498,106.0524798"
Bệnh viện Đa khoa Tây Ninh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=11.3291354,106.1062058"
Bệnh viện Đa khoa Thạch Thành,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.1373306,105.6952487"
Bệnh viện Đa khoa Thái Bình,public,,,530 Phố Lý Bôn,,,"https://www.google.com/maps/search/?api=1&query=20.4408163,106.3375971"
Bệnh viện Đa khoa Thái Ninh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.5052416,106.510238"
Bệnh viện Đa khoa Thái Thuỵ,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.567939,106.5642954"
Bệnh viện Đa khoa Thanh Hà,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.815243,105.7943604"
Bệnh viện Đa khoa thành phố Cần Thơ,public,,,4 Châu Văn Liêm,,,"https://www.google.com/maps/search/?api=1&query=10.0305871,105.7822314"
Bệnh viện Đa khoa thành phố Thái Binh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4482022,106.34543"
Bệnh viện Đa khoa thành phố Vinh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=18.664738,105.6835777"
Bệnh viện Đa khoa Thành phố Vĩnh Long,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2612939,105.941658"
Bệnh viện Đa khoa Thiện Hạnh,private,,,,,,"https://www.google.com/maps/search/?api=1&query=12.6986678,108.0708632"
Bệnh viện Đa khoa Thiệu Hoá,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.8673308,105.6768512"
Bệnh viện Đa khoa Thọ Xuân,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.9225984,105.5256933"
Bệnh viện Đa khoa Thống Nhất,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9671203,106.900249"
Bệnh viện Đa khoa Thủ Đức,public,,,29 Đường Phú Châu,,,"https://www.google.com/maps/search/?api=1&query=10.8643971,106.7455723"
Bệnh viện Đa khoa Thủ Thừa,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.6054397,106.4065478"
Bệnh viện Đa khoa Thuỷ Nguyên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9229234,106.6629675"
Bệnh viện Đa khoa Thường Xuân,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.8996558,105.347687"
Bệnh viện Đa khoa Tiền Giang,public,,,Hùng Vương,,,"https://www.google.com/maps/search/?api=1&query=10.3551757,106.3650387"
Bệnh viện Đa khoa Tiền Hải,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3909814,106.5067784"
Bệnh viện Đa khoa tỉnh Bắc Kạn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.1696418,105.8503754"
Bệnh viện Đa khoa tỉnh Cao Bằng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6527746,106.2703382"
Bệnh viện đa khoa tỉnh Cao Bằng - Khoa nội tiết,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6572683,106.2651475"
Bệnh viện Đa khoa tỉnh Điện Biên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3924674,103.0321988"
Bệnh viện Đa khoa tỉnh Gia Lai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=13.9824446,108.027834"
Bệnh viện Đa khoa tỉnh Hà Tĩnh,public,,,75 Hải Thượng Lãn Ông,,,"https://www.google.com/maps/search/?api=1&query=18.3446504,105.8952721"
Bệnh viện Đa khoa tỉnh Hậu Giang,public,,,647 ,,,"https://www.google.com/maps/search/?api=1&query=9.7705534,105.4508957"
Bệnh viện Đa khoa tỉnh Lai Châu,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.3804209,103.4828384"
Bệnh viện Đa khoa tỉnh Lạng Sơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8806352,106.7586336"
Bệnh viện Đa khoa tỉnh Lâm Đồng,public,,,1 Phạm Ngọc Thạch,,,"https://www.google.com/maps/search/?api=1&query=11.9464757,108.4308966"
Bệnh viện Đa khoa tỉnh Ninh Bình,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.2442377,105.9654762"
Bệnh viện đa khoa tỉnh Ninh Thuận,public,,,,,,"https://www.google.com/maps/search/?api=1&query=11.5808106,109.004209"
Bệnh viện Đa khoa tỉnh Phú Thọ,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3248677,105.3934443"
Bệnh viện Đa khoa tỉnh Quảng Ngãi,public,,,,,,"https://www.google.com/maps/search/?api=1&query=15.1151154,108.79051"
Bệnh viện Đa khoa tỉnh Quảng Ngãi 2,public,,,224 Bà Triệu,,,"https://www.google.com/maps/search/?api=1&query=14.3560975,107.998633"
Bệnh viện Đa khoa tỉnh Quảng Ninh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9537374,107.0883738"
Bệnh viện Đa khoa tỉnh Quảng Ninh (cơ sở 2),public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0225973,106.9867113"
Bệnh viện Đa khoa tỉnh Quảng Trị,public,,,226 Hùng Vương,,,"https://www.google.com/maps/search/?api=1&query=16.7907478,107.1098754"
Bệnh viện Đa khoa tỉnh Sóc Trăng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.5939544,105.989289"
Bệnh viện Đa khoa tỉnh Sơn La,public,,,Đường Lê Duẩn,,,"https://www.google.com/maps/search/?api=1&query=21.2659536,103.9934827"
Bệnh viện Đa khoa tỉnh Thanh Hoá,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.7759087,105.7717411"
Bệnh viện Đa khoa tỉnh Trà Vinh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.9326738,106.3231788"
Bệnh viện Đa khoa tỉnh Tuyên Quang,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8268941,105.2028243"
Bệnh viện Đa khoa Tp Trà Vinh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.9264345,106.341919"
Bệnh Viện Đa Khoa Trà Ôn,public,,,Gia Long,,,"https://www.google.com/maps/search/?api=1&query=9.9699732,105.9219342"
Bệnh viện Đa khoa Tràng An,private,,,Ngõ Thông Phong,,,"https://www.google.com/maps/search/?api=1&query=21.0256896,105.8353259"
Bệnh viện Đa khoa Trần Lãm,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4344489,106.3494096"
Bệnh viện Đa khoa Trần Văn Thời,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.076686,104.9691988"
Bệnh viện Đa khoa Triệu Sơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.8175885,105.5928112"
Bệnh viện Đa khoa trung tâm tỉnh Gia Lai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=13.7673297,109.225256"
Bệnh viện Đa khoa TX Duyên Hải,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.6467827,106.5050295"
Bệnh viện Đa khoa TX Vĩnh Châu,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.3235777,105.9752718"
Bệnh viện Đa Khoa Vạn Hạnh,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.7713531,106.670117"
Bệnh viện Đa khoa Vĩnh Bảo,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.6812284,106.4821659"
Bệnh viện Đa khoa Vĩnh Lộc,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.0531271,105.6212508"
Bệnh viện Đa khoa Vĩnh Phúc,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3186435,105.5999464"
Bệnh viện Đa khoa Vinmec Hạ Long,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.952021,107.0719036"
Bệnh viện Đa khoa Vũng Tàu,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.39195,107.1303463"
Bệnh viện Đa khoa vùng Tây Nguyên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=12.6641098,108.0556856"
